RANK,TITLE,BRAND NAME,DISCOUNT PRICE,TRUE PRICE,DISCOUNT PERCENTAGE,RATING,DETAILS,RATING COUNT,REVIEW COUNT,URL
753,Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYP3HN/A,Apple,134225,134900,,,"Apple M3 Processor
8 GB Unified Memory RAM
Mac OS Operating System
256 GB SSD
38.1 cm (15 Inch) Display
Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos
1 Year Onsite Warranty",,,https://www.flipkart.com/apple-macbook-air-m3-8-gb-256-gb-ssd-macos-sonoma-mryp3hn-a/p/itm351cc321eb864
754,Lenovo LOQ (2024) Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Pro/6 GB Graphics/NVID...,Lenovo,102990,139890,26,,"Intel Core i7 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/lenovo-loq-2024-intel-core-i7-13th-gen-13650hx-16-gb-512-gb-ssd-windows-11-pro-6-graphics-nvidia-geforce-rtx-4050-15irx9-gaming-laptop/p/itm4238857c7adfc
755,DELL Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Pro) Latitude 5420 Business Laptop,Dell,114999,145000,20,,"Intel Core i7 Processor (11th Gen)
16 GB DDR4 RAM
64 bit Windows 10 Operating System
512 GB SSD
35.56 cm (14 inch) Display
3-year Warranty",,,https://www.flipkart.com/dell-intel-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-pro-latitude-5420-business-laptop/p/itmb11dc768aec5a
756,Acer Aspire 3 AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) A315-23 Laptop,Acer,29999,42999,30,4.2,"AMD Ryzen 3 Dual Core Processor
8 GB DDR4 RAM
64 bit Windows 11 Operating System
256 GB SSD
39.62 cm (15.6 Inch) Display
1 Year International Travelers Warranty (ITW)",779,117,https://www.flipkart.com/acer-aspire-3-amd-ryzen-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-a315-23-laptop/p/itm7b9a644acf9c8
757,CHUWI Intel Core i5 10th Gen 1035G1 - (16 GB/512 GB SSD/Windows 11 Home) CoreBook X Grey Laptop,Chuwi,34990,49990,30,4.3,"Intel Core i5 Processor (10th Gen)
16 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
35.56 cm (14 inch) Display
WPS Office, Operating System Software
1 Year Onsite Warranty",3,0,https://www.flipkart.com/chuwi-intel-core-i5-10th-gen-1035g1-16-gb-512-gb-ssd-windows-11-home-corebook-x-grey-laptop/p/itm575d2115bdd15
758,CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 GB SSD/Windows 11 Home) FreeBook 2 in 1 ...,Chuwi,27990,49990,44,4.2,"Display: 13.5"" Ultra HD 2K 3:2 touchscreen display
Processor: Cutting-edge Intel i3 12th Gen processor, LPDDR4 12GB RAM, 512GB SSD Storage
Graphics: Intel integrated UHD Graphics GPU
2 in 1 Tablet Notebook
360-degree foldable screen
Bluetooth: 5.2
3 Type-C interfaces :- PD Fast charging, USB 3.0 data transmission, USB 2.0 data Transmission
1MP HD Cam
Compact and Portable
Intel Core i3 Processor (12th Gen)
12 GB LPDDR4 RAM
64 bit Windows 11 Home Operating System
512 GB SSD
34.29 cm (13.5 inch) Touchscreen Display
Operating System Software
1 Year Onsite Warranty",63,25,https://www.flipkart.com/chuwi-intel-core-i3-12th-gen-i3-1215u-12-gb-512-gb-ssd-windows-11-home-freebook-2-1-laptop/p/itmc5e3f409e7e39
759,GIGABYTE G Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,Gigabyte,72990,143700,49,,"Intel Core i5 Processor (12th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
2 Year Carry-in Warranty",,,https://www.flipkart.com/gigabyte-g-series-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-g5-mf-e2in313sh-gaming-laptop/p/itmbb293e63f477f
760,GIGABYTE Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,Gigabyte,69990,148500,52,4.5,"Intel Core i7 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
38.1 cm (15 inch) Display
2 Year Carry-in Warranty",27,7,https://www.flipkart.com/gigabyte-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-g5-mf-g2in313sh-gaming-laptop/p/itm4690051bbfdec
761,CHUWI Intel Core i5 10th Gen 10210Y - (12 GB/512 GB SSD/Windows 11 Home) UBook_X 2 in 1 Laptop,Chuwi,39990,49990,20,,"Intel Core i5 Processor (10th Gen)
12 GB LPDDR3 RAM
64 bit Windows 11 Home Operating System
512 GB SSD
30.48 cm (12 inch) Touchscreen Display
WPS Office, Operating System Software
1 Year Onsite Warranty",,,https://www.flipkart.com/chuwi-intel-core-i5-10th-gen-10210y-12-gb-512-gb-ssd-windows-11-home-ubook-x-2-1-laptop/p/itmef6de52a3d474
762,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and...,Lenovo,37990,69990,45,4.1,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
90.32 cm (35.56 cm) Display
2 Year warranty",612,57,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itmca7973cead2b8
763,HP Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/Intel Integrated NVIDIA® GeForce R...,Hp,62390,77566,19,,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 year manufacturer warranty",,,https://www.flipkart.com/hp-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-intel-integrated-nvidia-geforce-rtx-2050-laptop-gpu-4-gddr6-dedicated-15-fa1124tx-gaming/p/itm155c804828bcf
764,Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXV3HN/A,Apple,114900,,,,"Apple M3 Processor
8 GB Unified Memory RAM
Mac OS Operating System
256 GB SSD
33.02 cm (13 Inch) Display
Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos
1 Year Onsite Warranty",,,https://www.flipkart.com/apple-macbook-air-m3-8-gb-256-gb-ssd-macos-sonoma-mrxv3hn-a/p/itm5c4be2e024c52
765,WINGS Nuvobook S2 Aluminium Alloy Metal Body Intel Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Wi...,Wings,24990,52999,52,4.2,"Intel Core i3 Processor (11th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",504,102,https://www.flipkart.com/wings-nuvobook-s2-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-s2-slv-thin-light-laptop/p/itm835484d53106c
766,HP Pavilion Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Ligh...,Hp,62990,72537,13,4.2,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
HP Documentation, HP BIOS recovery, HP Smart, Microsoft Office Home & Student 2021
1 Year Onsite Warranty",648,57,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-14-dv2053tu-thin-light-laptop/p/itm90796c0f2f8f1
767,HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11a-na0006MU Chromebook,Hp,22300,24850,10,3.7,"MediaTek Kompanio 500 Processor
4 GB LPDDR4X RAM
Chrome Operating System
29.46 cm (11.6 inch) Touchscreen Display
1 Year Onsite Warranty",6919,760,https://www.flipkart.com/hp-chromebook-mediatek-kompanio-500-4-gb-64-gb-emmc-storage-chrome-os-11a-na0006mu/p/itm22eeb6e5da3ef
768,Acer One 11 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) Z8-284 Thin and Light La...,Acer,36800,39999,7,3.5,"Intel Celeron Dual Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
256 GB SSD
29.46 cm (11.6 Inch) Display
1 Year Onsite Warranty",23,3,https://www.flipkart.com/acer-one-11-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-home-z8-284-thin-light-laptop/p/itmb91d248191790
769,MSI Prestige 16 AI Studio Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) Pre...,Msi,169990,189990,10,,"Intel Core Ultra 7 Processor
32 GB LPDDR5 RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 inch) Display
2 Year Carry-in Warranty",,,https://www.flipkart.com/msi-prestige-16-ai-studio-intel-core-ultra-7-155h-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-b1vfg-thin-light-laptop/p/itmb71d11f06d78a
770,Lenovo Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 83BG000DIN Laptop,Lenovo,62991,89990,30,,"Intel Core i5 Processor (12th Gen)
16 GB LPDDR5 RAM
Windows 11 Operating System
512 GB SSD
40.64 cm (16 inch) Display
1-year warranty",,,https://www.flipkart.com/lenovo-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-83bg000din-laptop/p/itm2db2ed227e3ae
771,Lenovo IdeaPad Slim 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 1...,Lenovo,22999,34890,34,3.5,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
Chrome Operating System
35.56 cm (14 Inch) Display
1 Year Carry-in Warranty",23,2,https://www.flipkart.com/lenovo-ideapad-slim-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-14igl05-thin-light-laptop/p/itm201a7b6dc7c2c
772,AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,Axl,16990,33990,50,3.5,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
Windows 11 Home Operating System
256 GB SSD
39.62 cm (15.6 inch) Display
1 Year",17,0,https://www.flipkart.com/axl-intel-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-15w-lap02-thin-light-laptop/p/itm50377e8d175f3
773,HP Victus AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Hp,62500,75142,16,4.3,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR5 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
Microsoft Office 2021 Home & Student
1 Year Onsite Warranty",260,28,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fb1016ax-gaming-laptop/p/itme4088a021f8b5
774,DELL Inspiron AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 Laptop T...,Dell,47599,70575,32,2.7,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Onsite Hardware Service",3,0,https://www.flipkart.com/dell-inspiron-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-new-14-laptop-thin-light/p/itmc64f697967544
775,ASUS TUF Gaming F15 Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,Asus,79899,104990,23,,"Intel Core i7 Processor (11th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/asus-tuf-gaming-f15-intel-core-i7-11th-gen-11800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-fx506he-hn385ws-laptop/p/itm024475e7d24d3
776,MSI Modern 14 Intel Core i7 12th Gen 1255U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-670IN Th...,Msi,60990,78990,22,4.3,"Intel Core i7 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Carry-in warranty",74,15,https://www.flipkart.com/msi-modern-14-intel-core-i7-12th-gen-1255u-8-gb-512-gb-ssd-windows-11-home-c12m-670in-thin-light-laptop/p/itm8820edd8b6c55
777,HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,Hp,59990,75980,21,4.3,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",816,71,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0135ax-gaming-laptop/p/itm740ddb5e8081e
778,Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,Lenovo,59990,94790,36,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",176,23,https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15irh8-gaming-laptop/p/itma2ce6d6c8705b
779,ASUS ROG Strix G16 (2023) with 90WHr Battery Intel HX-Series Intel Core i9 13th Gen 13980HX - (16 GB/1...,Asus,198999,251990,21,4,"Intel Core i9 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 Inch) Display
1 Year Onsite Warranty",6,2,https://www.flipkart.com/asus-rog-strix-g16-2023-90whr-battery-intel-hx-series-core-i9-13th-gen-13980hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-140-tgp-g614ji-n4151ws-gaming-laptop/p/itm003900d26b232
780,Lenovo IdeaPad 3 Intel Intel Core i3 10th Gen 10110U - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN||8...,Lenovo,34990,43774,20,4.3,"Intel Core i3 Processor (10th Gen)
4 GB DDR4 RAM
64 bit Windows 10 Operating System
256 GB SSD
39.62 cm (15.6 inch) Display
Office Home and Student 2019 included
2 Years Warranty",810,68,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-10th-gen-10110u-4-gb-256-gb-ssd-windows-10-home-81wb010xin-81wb0112in-81wb0158in-thin-light-laptop/p/itmd2f6a9964633a
781,CHUWI Intel Core i5 10th Gen 1035G1 - (16 GB/512 GB SSD/Windows 11 Home) CoreBook X Grey Laptop,Chuwi,34990,49990,30,4.3,"Intel Core i5 Processor (10th Gen)
16 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
35.56 cm (14 inch) Display
WPS Office, Operating System Software
1 Year Onsite Warranty",3,0,https://www.flipkart.com/chuwi-intel-core-i5-10th-gen-1035g1-16-gb-512-gb-ssd-windows-11-home-corebook-x-grey-laptop/p/itm575d2115bdd15
782,CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 GB SSD/Windows 11 Home) FreeBook 2 in 1 ...,Chuwi,27990,49990,44,4.2,"Display: 13.5"" Ultra HD 2K 3:2 touchscreen display
Processor: Cutting-edge Intel i3 12th Gen processor, LPDDR4 12GB RAM, 512GB SSD Storage
Graphics: Intel integrated UHD Graphics GPU
2 in 1 Tablet Notebook
360-degree foldable screen
Bluetooth: 5.2
3 Type-C interfaces :- PD Fast charging, USB 3.0 data transmission, USB 2.0 data Transmission
1MP HD Cam
Compact and Portable
Intel Core i3 Processor (12th Gen)
12 GB LPDDR4 RAM
64 bit Windows 11 Home Operating System
512 GB SSD
34.29 cm (13.5 inch) Touchscreen Display
Operating System Software
1 Year Onsite Warranty",63,25,https://www.flipkart.com/chuwi-intel-core-i3-12th-gen-i3-1215u-12-gb-512-gb-ssd-windows-11-home-freebook-2-1-laptop/p/itmc5e3f409e7e39
783,DELL Inspiron 15 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) IN35117W5CCS01ORB1 Thin an...,Dell,44890,63856,29,4.1,"Intel Core i5 Processor (11th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Manufacturer Warranty",509,45,https://www.flipkart.com/dell-inspiron-15-intel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-in35117w5ccs01orb1-thin-light-laptop/p/itm3d84f2d8b2b3f
784,ASUS AMD Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX3050T...,Asus,84910,135000,37,,"AMD Ryzen 7 Quad Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 inch) Display
1 year Domestic Warranty",,,https://www.flipkart.com/asus-amd-ryzen-7-quad-core-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-rtx3050ti-4gb-fa577re-hn044ws-gaming-laptop/p/itm4a5317697fcbb
785,"ASUS Vivobook 14X OLED (2023) For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 G...",Asus,79990,110990,27,4.2,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Onsite Warranty",116,15,https://www.flipkart.com/asus-vivobook-14x-oled-2023-creator-intel-h-series-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-90-hz-50-tgp-k3405vfb-km542ws-gaming-laptop/p/itma72b0983f42ec
786,HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Hp,71999,78858,8,4.3,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",816,71,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0136ax-gaming-laptop/p/itm20720e68e1331
787,CHUWI Intel Core i5 10th Gen 10210Y - (12 GB/512 GB SSD/Windows 11 Home) UBook_X 2 in 1 Laptop,Chuwi,39990,49990,20,,"Intel Core i5 Processor (10th Gen)
12 GB LPDDR3 RAM
64 bit Windows 11 Home Operating System
512 GB SSD
30.48 cm (12 inch) Touchscreen Display
WPS Office, Operating System Software
1 Year Onsite Warranty",,,https://www.flipkart.com/chuwi-intel-core-i5-10th-gen-10210y-12-gb-512-gb-ssd-windows-11-home-ubook-x-2-1-laptop/p/itmef6de52a3d474
788,HP OMEN Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,Hp,90900,134535,32,3.4,"Intel Core i7 Processor (11th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
40.89 cm (16.1 Inch) Display
1 Year Onsite Warranty",7,2,https://www.flipkart.com/hp-omen-intel-core-i7-11th-gen-11800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-16-b0351tx-gaming-laptop/p/itm5b316c4d48921
789,ASUS ZenBook Pro 15 Intel Core i9 8th Gen 8950HK - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX58...,Asus,125663,209990,40,5,"First Ever Screenpad
NVIDIA GeForce GTX 1050 Ti
Intel Core i9 Processor (8th Gen)
16 GB DDR4 RAM
64 bit Windows 10 Operating System
1 TB SSD
39.62 cm (15.6 inch) Touchscreen Display
1 Year Onsite Warranty",5,0,https://www.flipkart.com/asus-zenbook-pro-15-intel-core-i9-8th-gen-8950hk-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-ux580ge-e2032t-laptop/p/itme90578d93fb5c
790,Lenovo Ideapad Slim 3i Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 10 Home) IdeaPad...,Lenovo,40200,59500,32,4.4,"Intel Core i3 Processor (11th Gen)
8 GB DDR4 RAM
64 bit Windows 10 Operating System
256 GB SSD
35.56 cm (14 Inch) Display
Microsoft Office Home and Student 2019
1 Year Onsite Warranty",189,31,https://www.flipkart.com/lenovo-ideapad-slim-3i-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-10-home-3-14itl6-thin-light-laptop/p/itmcc3b6b0a308d1
791,Lenovo IdeaPad Slim 3 Intel Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 ...,Lenovo,26990,38900,30,3.8,"Intel Celeron Dual Core Processor
8 GB DDR4 RAM
64 bit Windows 11 Operating System
256 GB SSD
39.62 cm (15.6 Inch) Display
2 Years On-Site Warranty",5,0,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-celeron-dual-core-n4020-8-gb-256-gb-ssd-windows-11-home-15igl05-thin-light-laptop/p/itm4a1dfc32cc4a9
792,"ASUS Vivobook 14X (2023) For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD...",Asus,89990,105990,15,,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/asus-vivobook-14x-2023-creator-intel-h-series-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-90-hz-50-tgp-k3405vcb-km541ws-gaming-laptop/p/itm132118e99418e
793,Lenovo ThinkPad Intel Core i7 10th Gen 10510U - (16 GB/512 GB SSD/Windows 10 Pro) X13 Thin and Light L...,Lenovo,149999,169999,11,,"Intel Core i7 Processor (10th Gen)
16 GB DDR4 RAM
64 bit Windows 10 Operating System
512 GB SSD
33.78 cm (13.3 Inch) Display
NA
3 Year Premier Support Warranty",,,https://www.flipkart.com/lenovo-thinkpad-intel-core-i7-10th-gen-10510u-16-gb-512-gb-ssd-windows-10-pro-x13-thin-light-laptop/p/itma18be379efd0d
794,ASUS Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050)...,Asus,94990,119990,20,,"Intel Core i5 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Home Operating System
512 GB SSD
40.64 cm (16 inch) Display
1 YEAR INTERNATIONAL",,,https://www.flipkart.com/asus-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-g614jj-n3086ws-gaming-laptop/p/itm2c744ae36c6e8
795,Infinix Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin a...,Infinix,49990,89990,44,4.4,"Intel Core i7 Processor (11th Gen)
16 GB LPDDR4X RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",10,0,https://www.flipkart.com/infinix-intel-core-i7-11th-gen-1195g7-16-gb-1-tb-ssd-windows-11-home-inbook-x2-plus-thin-light-laptop/p/itmca865f37ac703
796,Acer Aspire 5 Gaming Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,Acer,59990,93999,36,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",159,18,https://www.flipkart.com/acer-aspire-5-gaming-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a515-58gm-laptop/p/itm86108a047b2d1
797,Lenovo IdeaPad Slim 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 1...,Lenovo,22999,34890,34,3.5,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
Chrome Operating System
35.56 cm (14 Inch) Display
1 Year Carry-in Warranty",23,2,https://www.flipkart.com/lenovo-ideapad-slim-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-14igl05-thin-light-laptop/p/itm201a7b6dc7c2c
798,AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,Axl,16990,33990,50,3.5,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
Windows 11 Home Operating System
256 GB SSD
39.62 cm (15.6 inch) Display
1 Year",17,0,https://www.flipkart.com/axl-intel-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-15w-lap02-thin-light-laptop/p/itm50377e8d175f3
799,ASUS Vivobook AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK327WS Thin and...,Asus,33990,50990,33,3.8,"AMD Ryzen 3 Quad Core Processor
8 GB LPDDR5 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
Microsoft Office Home & Student 2021
1 Year Onsite Warranty",9,0,https://www.flipkart.com/asus-vivobook-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk327ws-thin-light-laptop/p/itmd6733f7332771
800,DELL Latitude 3520 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Ubuntu) 3520 Laptop,Dell,34999,44990,22,3.7,"Intel Core i3 Processor (11th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
35.56 cm (14 inch) Display
3 Years Manufacturer Warranty",3,0,https://www.flipkart.com/dell-latitude-3520-intel-core-i3-11th-gen-8-gb-512-gb-ssd-ubuntu-laptop/p/itm75b371b07c731
